epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1612,1877.83,0.27732,0.11562,0.00156,0.83861,0.69365,0.73085,0.3954,1.80763,1.21918,0.01773,0.000325574,0.000325574,0.000325574
1613,1878.77,0.25061,0.08764,0.00155,0.84041,0.69173,0.73132,0.39675,1.80994,1.21767,0.01778,0.000324742,0.000324742,0.000324742
1614,1879.71,0.24163,0.09798,0.00143,0.79928,0.71756,0.73238,0.39746,1.81047,1.21937,0.01786,0.000323909,0.000323909,0.000323909
1615,1880.65,0.27048,0.12029,0.00169,0.8089,0.71797,0.7309,0.39837,1.8143,1.22505,0.01795,0.000323076,0.000323076,0.000323076
1616,1881.58,0.32943,0.1146,0.00119,0.78312,0.72804,0.73158,0.39405,1.81053,1.2282,0.01796,0.000322244,0.000322244,0.000322244
1617,1882.51,0.24557,0.13253,0.00163,0.78572,0.73402,0.73162,0.39781,1.80635,1.23006,0.01794,0.000321411,0.000321411,0.000321411
1618,1883.46,0.25479,0.09186,0.00166,0.78938,0.74282,0.73003,0.39513,1.80466,1.22714,0.01785,0.000320578,0.000320578,0.000320578
1619,1884.39,0.27059,0.13008,0.00129,0.79044,0.74921,0.72779,0.38966,1.80673,1.22279,0.01774,0.000319746,0.000319746,0.000319746
1620,1885.32,0.23533,0.09886,0.00175,0.81164,0.74148,0.73009,0.39109,1.80404,1.22008,0.01767,0.000318913,0.000318913,0.000318913
1621,1886.26,0.27487,0.10313,0.00132,0.81688,0.74051,0.73012,0.39481,1.8018,1.21948,0.01766,0.00031808,0.00031808,0.00031808
1622,1887.18,0.2489,0.0953,0.00116,0.81693,0.7415,0.73095,0.39819,1.80217,1.22425,0.01768,0.000317248,0.000317248,0.000317248
1623,1888.11,0.27063,0.10721,0.00154,0.81177,0.72143,0.72423,0.39538,1.80069,1.23087,0.01763,0.000316415,0.000316415,0.000316415
1624,1889.05,0.24748,0.10367,0.00133,0.81172,0.72143,0.7256,0.39714,1.7983,1.23237,0.01762,0.000315582,0.000315582,0.000315582
1625,1889.98,0.26283,0.1145,0.00149,0.81188,0.72143,0.72635,0.39721,1.80025,1.23556,0.01766,0.00031475,0.00031475,0.00031475
1626,1890.91,0.26759,0.0962,0.00144,0.80949,0.72143,0.72522,0.39835,1.80414,1.23786,0.01768,0.000313917,0.000313917,0.000313917
1627,1891.84,0.23075,0.08988,0.00127,0.78151,0.74921,0.72611,0.39989,1.79928,1.22402,0.01766,0.000313084,0.000313084,0.000313084
1628,1892.78,0.26865,0.11294,0.00127,0.78213,0.74921,0.72424,0.39709,1.80278,1.21691,0.01765,0.000312252,0.000312252,0.000312252
1629,1893.75,0.26556,0.09006,0.00124,0.78732,0.74921,0.72528,0.39476,1.81074,1.21034,0.01768,0.000311419,0.000311419,0.000311419
1630,1894.69,0.30015,0.12089,0.00176,0.78762,0.74921,0.72588,0.3962,1.81006,1.20327,0.0177,0.000310586,0.000310586,0.000310586
1631,1895.63,0.29331,0.13426,0.0022,0.78639,0.74921,0.72405,0.39343,1.81519,1.20303,0.01771,0.000309754,0.000309754,0.000309754
1632,1896.59,0.25413,0.10752,0.00132,0.77535,0.73492,0.70206,0.38866,1.81374,1.20175,0.01771,0.000308921,0.000308921,0.000308921
1633,1897.52,0.26479,0.10847,0.00151,0.77538,0.73492,0.70139,0.38716,1.81317,1.20165,0.01767,0.000308088,0.000308088,0.000308088
1634,1898.47,0.23464,0.08838,0.00126,0.77655,0.73492,0.70241,0.389,1.81131,1.19956,0.01758,0.000307256,0.000307256,0.000307256
1635,1899.4,0.28342,0.09539,0.0015,0.7899,0.74921,0.72006,0.39359,1.81391,1.202,0.01759,0.000306423,0.000306423,0.000306423
1636,1900.33,0.22004,0.08596,0.00152,0.79097,0.74921,0.71855,0.39585,1.8118,1.19877,0.01758,0.00030559,0.00030559,0.00030559
1637,1901.26,0.28156,0.11679,0.0013,0.78125,0.74279,0.71341,0.38572,1.80751,1.19771,0.01762,0.000304758,0.000304758,0.000304758
1638,1902.2,0.21679,0.08446,0.00122,0.7797,0.74355,0.70476,0.37737,1.80538,1.20476,0.01767,0.000303925,0.000303925,0.000303925
1639,1903.13,0.26992,0.09675,0.00136,0.7557,0.74921,0.70004,0.37383,1.80539,1.2191,0.0177,0.000303092,0.000303092,0.000303092
1640,1904.06,0.23951,0.10464,0.00113,0.75723,0.74479,0.69104,0.36272,1.80989,1.23507,0.01775,0.00030226,0.00030226,0.00030226
1641,1904.98,0.27484,0.09212,0.00162,0.74203,0.74921,0.68767,0.35803,1.81076,1.23949,0.01775,0.000301427,0.000301427,0.000301427
1642,1905.93,0.28606,0.10605,0.0014,0.74186,0.74921,0.68872,0.36047,1.80777,1.24434,0.01773,0.000300594,0.000300594,0.000300594
1643,1906.88,0.24889,0.10599,0.00135,0.74123,0.74921,0.68898,0.36211,1.8071,1.24387,0.01772,0.000299762,0.000299762,0.000299762
1644,1907.81,0.29148,0.11358,0.00189,0.76941,0.74766,0.68958,0.36311,1.81307,1.24237,0.01771,0.000298929,0.000298929,0.000298929
1645,1908.77,0.27403,0.10311,0.00157,0.76249,0.74921,0.69368,0.37012,1.81317,1.24268,0.01766,0.000298096,0.000298096,0.000298096
1646,1909.71,0.28004,0.10533,0.00142,0.76276,0.74921,0.69309,0.3702,1.80937,1.24206,0.01762,0.000297264,0.000297264,0.000297264
1647,1910.65,0.26156,0.10782,0.00141,0.76427,0.74921,0.69348,0.37079,1.81016,1.24144,0.01762,0.000296431,0.000296431,0.000296431
1648,1911.59,0.25977,0.08986,0.0012,0.76422,0.74921,0.68892,0.36861,1.81004,1.24475,0.01762,0.000295598,0.000295598,0.000295598
1649,1912.52,0.26409,0.09371,0.00135,0.76362,0.74921,0.68998,0.36431,1.81705,1.24287,0.01785,0.000294766,0.000294766,0.000294766
1650,1913.45,0.29816,0.11445,0.00136,0.76244,0.74921,0.68515,0.35976,1.81852,1.25956,0.01791,0.000293933,0.000293933,0.000293933
1651,1914.37,0.27347,0.10659,0.00151,0.75591,0.74921,0.68389,0.36128,1.81989,1.27759,0.01798,0.0002931,0.0002931,0.0002931
1652,1915.3,0.30948,0.10411,0.00137,0.74307,0.74921,0.67936,0.35934,1.81672,1.30409,0.0178,0.000292268,0.000292268,0.000292268
1653,1916.22,0.30046,0.10562,0.00144,0.74274,0.74921,0.67955,0.35949,1.81546,1.31914,0.01784,0.000291435,0.000291435,0.000291435
1654,1917.15,0.27881,0.11031,0.0013,0.74205,0.74921,0.67955,0.35985,1.8187,1.30529,0.01797,0.000290602,0.000290602,0.000290602
1655,1918.07,0.248,0.09174,0.00121,0.7404,0.74921,0.67921,0.36091,1.81014,1.30604,0.01795,0.00028977,0.00028977,0.00028977
1656,1919,0.27546,0.11873,0.00177,0.73926,0.74921,0.66691,0.35748,1.81184,1.31221,0.01799,0.000288937,0.000288937,0.000288937
1657,1919.92,0.32472,0.13636,0.00141,0.7394,0.74921,0.66713,0.35982,1.80052,1.33344,0.01835,0.000288104,0.000288104,0.000288104
1658,1920.85,0.28506,0.12717,0.00133,0.74007,0.74921,0.66784,0.36023,1.80137,1.33671,0.01842,0.000287272,0.000287272,0.000287272
1659,1921.79,0.2724,0.12276,0.00114,0.74195,0.74921,0.66899,0.36156,1.80342,1.33453,0.01848,0.000286439,0.000286439,0.000286439
1660,1922.72,0.25404,0.11184,0.00119,0.76635,0.74921,0.67888,0.36771,1.80169,1.32669,0.01845,0.000285606,0.000285606,0.000285606
1661,1923.65,0.21876,0.07896,0.00114,0.75153,0.74921,0.67739,0.36641,1.80191,1.41517,0.01748,0.000284774,0.000284774,0.000284774
1662,1924.59,0.23087,0.07777,0.00122,0.78307,0.74603,0.68185,0.37206,1.79981,1.31271,0.01832,0.000283941,0.000283941,0.000283941
1663,1925.51,0.24717,0.10687,0.00138,0.79156,0.74649,0.69755,0.3727,1.80728,1.40381,0.01743,0.000283108,0.000283108,0.000283108
1664,1926.44,0.23651,0.09351,0.00123,0.77177,0.76349,0.71847,0.37238,1.80667,1.39969,0.01742,0.000282276,0.000282276,0.000282276
1665,1927.36,0.26625,0.08989,0.00147,0.76721,0.74655,0.69349,0.37187,1.81168,1.40019,0.01744,0.000281443,0.000281443,0.000281443
1666,1928.29,0.2844,0.14179,0.00155,0.76464,0.74021,0.6911,0.37093,1.80752,1.29882,0.01835,0.00028061,0.00028061,0.00028061
1667,1929.21,0.28396,0.1122,0.00165,0.75406,0.72143,0.68643,0.3611,1.79873,1.30584,0.01817,0.000279778,0.000279778,0.000279778
1668,1930.14,0.23888,0.09146,0.00118,0.75513,0.72143,0.68522,0.37106,1.79684,1.30614,0.01818,0.000278945,0.000278945,0.000278945
1669,1931.05,0.23056,0.07863,0.00122,0.75445,0.72143,0.68154,0.3719,1.79216,1.30147,0.01821,0.000278112,0.000278112,0.000278112
1670,1931.98,0.24588,0.11491,0.0015,0.75103,0.72143,0.68488,0.37158,1.7923,1.29661,0.0182,0.00027728,0.00027728,0.00027728
1671,1932.92,0.24854,0.0822,0.00161,0.75209,0.72143,0.68587,0.37409,1.7927,1.39134,0.01732,0.000276447,0.000276447,0.000276447
1672,1933.84,0.26301,0.11304,0.00122,0.7567,0.72143,0.67893,0.36633,1.79037,1.3893,0.01726,0.000275614,0.000275614,0.000275614
1673,1934.76,0.28183,0.10906,0.0013,0.76614,0.72143,0.68882,0.37046,1.79248,1.38661,0.0172,0.000274782,0.000274782,0.000274782
1674,1935.7,0.21996,0.08398,0.00124,0.79567,0.72143,0.68882,0.37579,1.79514,1.38656,0.01715,0.000273949,0.000273949,0.000273949
1675,1936.62,0.31876,0.10088,0.00179,0.79876,0.72143,0.69044,0.38092,1.79978,1.28517,0.01802,0.000273116,0.000273116,0.000273116
1676,1937.54,0.24268,0.10559,0.00139,0.80125,0.72143,0.68941,0.38099,1.80021,1.28625,0.01804,0.000272284,0.000272284,0.000272284
1677,1938.47,0.27094,0.14477,0.00155,0.80257,0.72143,0.68882,0.37962,1.79844,1.2798,0.01796,0.000271451,0.000271451,0.000271451
1678,1939.4,0.26964,0.10538,0.00119,0.80015,0.72143,0.69141,0.37893,1.79677,1.27676,0.01799,0.000270618,0.000270618,0.000270618
1679,1940.34,0.25589,0.10918,0.0015,0.79897,0.72143,0.69141,0.38145,1.80131,1.25714,0.01817,0.000269786,0.000269786,0.000269786
1680,1941.27,0.28965,0.09908,0.00145,0.79976,0.72143,0.69141,0.38323,1.80091,1.25475,0.01817,0.000268953,0.000268953,0.000268953
1681,1942.21,0.23375,0.09624,0.00129,0.80133,0.72143,0.69196,0.37956,1.80321,1.25471,0.01812,0.00026812,0.00026812,0.00026812
1682,1943.14,0.26025,0.10723,0.00132,0.80142,0.72143,0.68571,0.3755,1.80078,1.24729,0.01811,0.000267288,0.000267288,0.000267288
1683,1944.07,0.22748,0.085,0.00116,0.80091,0.72143,0.68893,0.37464,1.80504,1.24915,0.01819,0.000266455,0.000266455,0.000266455
1684,1945.01,0.21456,0.11721,0.00108,0.78941,0.74146,0.69035,0.37535,1.81095,1.24763,0.01824,0.000265622,0.000265622,0.000265622
1685,1945.94,0.2342,0.09042,0.00123,0.79008,0.74292,0.69183,0.37419,1.81088,1.26298,0.01809,0.00026479,0.00026479,0.00026479
1686,1946.87,0.27502,0.11964,0.00129,0.79084,0.7446,0.69458,0.37961,1.80981,1.26288,0.01815,0.000263957,0.000263957,0.000263957
1687,1947.8,0.2325,0.08561,0.00129,0.79139,0.74578,0.69516,0.37754,1.80837,1.26022,0.01807,0.000263124,0.000263124,0.000263124
1688,1948.73,0.2708,0.10408,0.00152,0.79169,0.74606,0.69104,0.37234,1.81502,1.2584,0.01808,0.000262292,0.000262292,0.000262292
1689,1949.67,0.22284,0.09275,0.00122,0.79203,0.74695,0.6938,0.37477,1.81386,1.25452,0.01805,0.000261459,0.000261459,0.000261459
1690,1950.59,0.25103,0.13275,0.00135,0.79224,0.74748,0.7025,0.37652,1.824,1.28458,0.01737,0.000260626,0.000260626,0.000260626
1691,1951.52,0.22958,0.1123,0.00108,0.75885,0.74921,0.69533,0.36966,1.82547,1.28419,0.01731,0.000259794,0.000259794,0.000259794
1692,1952.45,0.24883,0.09013,0.00132,0.76415,0.74921,0.69647,0.37277,1.82725,1.28767,0.01729,0.000258961,0.000258961,0.000258961
1693,1953.37,0.2873,0.12078,0.00135,0.76413,0.74921,0.7001,0.37892,1.82429,1.29025,0.01727,0.000258128,0.000258128,0.000258128
1694,1954.31,0.24361,0.09727,0.00123,0.79092,0.74386,0.69551,0.37575,1.82446,1.29539,0.01728,0.000257296,0.000257296,0.000257296
1695,1955.23,0.31984,0.1373,0.00105,0.80556,0.76298,0.71782,0.38027,1.82535,1.29732,0.01728,0.000256463,0.000256463,0.000256463
1696,1956.15,0.30697,0.11233,0.00128,0.80488,0.76349,0.70958,0.37426,1.8254,1.29792,0.0173,0.00025563,0.00025563,0.00025563
1697,1957.08,0.23863,0.12036,0.00114,0.80378,0.76349,0.70958,0.37471,1.81876,1.29175,0.01725,0.000254798,0.000254798,0.000254798
1698,1958.02,0.2583,0.08647,0.00134,0.80439,0.76349,0.71047,0.37827,1.8207,1.29385,0.01727,0.000253965,0.000253965,0.000253965
1699,1958.95,0.26783,0.11113,0.00153,0.80453,0.76349,0.7091,0.37584,1.81984,1.29093,0.01725,0.000253132,0.000253132,0.000253132
1700,1959.88,0.28348,0.10481,0.0014,0.80468,0.76349,0.71878,0.37974,1.81561,1.28661,0.01721,0.0002523,0.0002523,0.0002523
1701,1960.8,0.26456,0.10299,0.00128,0.80727,0.76111,0.71824,0.3752,1.81582,1.28594,0.01716,0.000251467,0.000251467,0.000251467
1702,1961.73,0.24548,0.10529,0.00135,0.75472,0.76349,0.71379,0.37526,1.8151,1.28656,0.01713,0.000250634,0.000250634,0.000250634
1703,1962.67,0.29257,0.11564,0.00135,0.75668,0.76349,0.71483,0.37546,1.82099,1.27363,0.01736,0.000249802,0.000249802,0.000249802
1704,1963.6,0.22799,0.08861,0.00119,0.74448,0.74921,0.68556,0.36799,1.82009,1.27663,0.01738,0.000248969,0.000248969,0.000248969
1705,1964.55,0.30381,0.14261,0.00126,0.7422,0.74921,0.68524,0.37064,1.821,1.27722,0.01744,0.000248136,0.000248136,0.000248136
1706,1965.46,0.30654,0.09341,0.00157,0.74463,0.74921,0.68426,0.36621,1.82712,1.28405,0.0175,0.000247304,0.000247304,0.000247304
1707,1966.38,0.30252,0.17258,0.00147,0.74682,0.74921,0.67994,0.36189,1.82592,1.29166,0.01755,0.000246471,0.000246471,0.000246471
1708,1967.32,0.27756,0.14567,0.0017,0.74566,0.74863,0.68152,0.36393,1.8219,1.29655,0.01755,0.000245638,0.000245638,0.000245638
1709,1968.24,0.31068,0.14143,0.00115,0.74148,0.74744,0.68302,0.3649,1.82392,1.30324,0.01756,0.000244806,0.000244806,0.000244806
1710,1969.17,0.2717,0.09483,0.00167,0.73801,0.74613,0.68269,0.36232,1.82319,1.30746,0.01757,0.000243973,0.000243973,0.000243973
1711,1970.09,0.26011,0.08728,0.00122,0.74861,0.75817,0.70883,0.36762,1.82142,1.31172,0.01754,0.00024314,0.00024314,0.00024314
1712,1971.02,0.24071,0.08815,0.00137,0.74762,0.75706,0.70883,0.36931,1.81908,1.31366,0.01756,0.000242308,0.000242308,0.000242308
1713,1971.97,0.22572,0.08943,0.00148,0.74668,0.75685,0.70794,0.36962,1.8165,1.28478,0.01827,0.000241475,0.000241475,0.000241475
1714,1972.9,0.2502,0.1146,0.00169,0.7443,0.75738,0.70794,0.36823,1.81875,1.28761,0.01832,0.000240642,0.000240642,0.000240642
1715,1973.82,0.28701,0.12097,0.00148,0.74364,0.7576,0.70755,0.36774,1.82061,1.28964,0.01837,0.00023981,0.00023981,0.00023981
1716,1974.77,0.26061,0.09243,0.00114,0.74568,0.76326,0.70718,0.37074,1.81983,1.29284,0.01839,0.000238977,0.000238977,0.000238977
1717,1975.69,0.24922,0.11234,0.00108,0.74001,0.76349,0.70794,0.36962,1.82172,1.28305,0.01853,0.000238144,0.000238144,0.000238144
1718,1976.63,0.24311,0.14281,0.00134,0.73889,0.76349,0.71237,0.37495,1.81739,1.2729,0.0185,0.000237312,0.000237312,0.000237312
1719,1977.56,0.20377,0.08705,0.00103,0.77708,0.76349,0.71591,0.37291,1.81487,1.26467,0.01844,0.000236479,0.000236479,0.000236479
1720,1978.49,0.22361,0.09636,0.00118,0.7784,0.76349,0.71712,0.3775,1.81076,1.25508,0.01844,0.000235646,0.000235646,0.000235646
1721,1979.41,0.23041,0.0978,0.00115,0.77769,0.76349,0.71787,0.37629,1.80616,1.2451,0.01841,0.000234814,0.000234814,0.000234814
1722,1980.35,0.30918,0.13102,0.00125,0.76204,0.74921,0.69601,0.37576,1.80467,1.23775,0.01841,0.000233981,0.000233981,0.000233981
1723,1981.27,0.26717,0.14278,0.00175,0.79118,0.74436,0.69943,0.37858,1.8031,1.23333,0.01842,0.000233148,0.000233148,0.000233148
1724,1982.21,0.24668,0.1244,0.00121,0.80443,0.76016,0.72375,0.38267,1.80591,1.23195,0.01841,0.000232316,0.000232316,0.000232316
1725,1983.14,0.25763,0.12098,0.001,0.80373,0.75857,0.72375,0.38326,1.8044,1.2293,0.01844,0.000231483,0.000231483,0.000231483
1726,1984.07,0.23031,0.09907,0.00112,0.80438,0.75825,0.72375,0.38343,1.8084,1.22858,0.01848,0.00023065,0.00023065,0.00023065
1727,1985,0.29172,0.12472,0.00124,0.80481,0.75813,0.72425,0.38194,1.80823,1.22708,0.01851,0.000229818,0.000229818,0.000229818
1728,1985.92,0.27854,0.08599,0.00125,0.79194,0.74384,0.7,0.37703,1.80646,1.22313,0.01854,0.000228985,0.000228985,0.000228985
1729,1986.86,0.24055,0.11088,0.00132,0.79234,0.7447,0.70161,0.37856,1.80942,1.22043,0.01855,0.000228152,0.000228152,0.000228152
1730,1987.79,0.24672,0.11204,0.00111,0.79302,0.74633,0.70124,0.37833,1.81897,1.22316,0.01855,0.00022732,0.00022732,0.00022732
1731,1988.72,0.21932,0.08159,0.00123,0.79355,0.7476,0.70586,0.38274,1.81404,1.21979,0.01855,0.000226487,0.000226487,0.000226487
1732,1989.66,0.25754,0.08948,0.00121,0.79044,0.74921,0.70686,0.37839,1.81609,1.21902,0.01852,0.000225654,0.000225654,0.000225654
1733,1990.59,0.24295,0.09686,0.00107,0.78674,0.74921,0.70729,0.37919,1.81921,1.22152,0.01849,0.000224822,0.000224822,0.000224822
1734,1991.53,0.25027,0.08452,0.0013,0.78461,0.74921,0.70025,0.3745,1.82016,1.21138,0.01806,0.000223989,0.000223989,0.000223989
1735,1992.47,0.24731,0.12546,0.00125,0.78543,0.74921,0.7006,0.37345,1.82067,1.19433,0.01818,0.000223156,0.000223156,0.000223156
1736,1993.41,0.26992,0.09142,0.00113,0.78521,0.74921,0.70131,0.37551,1.82583,1.20195,0.01815,0.000222324,0.000222324,0.000222324
1737,1994.34,0.24697,0.12953,0.00118,0.79909,0.76349,0.7254,0.38216,1.82916,1.20748,0.01814,0.000221491,0.000221491,0.000221491
1738,1995.28,0.24139,0.12195,0.00124,0.79915,0.76349,0.72457,0.38127,1.82983,1.21425,0.01814,0.000220658,0.000220658,0.000220658
1739,1996.21,0.23725,0.07975,0.00111,0.79916,0.76349,0.72407,0.38058,1.82942,1.21757,0.01816,0.000219826,0.000219826,0.000219826
1740,1997.14,0.26687,0.09233,0.00114,0.79812,0.76349,0.7232,0.38001,1.82946,1.22284,0.01819,0.000218993,0.000218993,0.000218993
1741,1998.07,0.21701,0.09134,0.00126,0.79871,0.76349,0.7232,0.37775,1.83031,1.22603,0.01822,0.00021816,0.00021816,0.00021816
1742,1999,0.23586,0.0861,0.00105,0.7992,0.76349,0.72274,0.3772,1.83035,1.22694,0.01824,0.000217328,0.000217328,0.000217328
1743,1999.93,0.24089,0.0999,0.00119,0.80037,0.76349,0.72456,0.38233,1.83147,1.22729,0.01824,0.000216495,0.000216495,0.000216495
1744,2000.86,0.30903,0.13178,0.00133,0.8018,0.76349,0.72297,0.37947,1.8323,1.22636,0.01824,0.000215662,0.000215662,0.000215662
1745,2001.79,0.24055,0.09835,0.0011,0.80223,0.76349,0.72704,0.38128,1.8287,1.22333,0.01821,0.00021483,0.00021483,0.00021483
1746,2002.72,0.27997,0.11396,0.00132,0.78918,0.74921,0.70121,0.37932,1.82062,1.23469,0.01799,0.000213997,0.000213997,0.000213997
1747,2003.65,0.27428,0.11931,0.00184,0.79501,0.74921,0.70776,0.38128,1.82154,1.23556,0.01799,0.000213164,0.000213164,0.000213164
1748,2004.58,0.23242,0.0948,0.00119,0.79034,0.74921,0.70055,0.37722,1.81959,1.23253,0.01797,0.000212332,0.000212332,0.000212332
1749,2005.52,0.23888,0.08504,0.00146,0.79055,0.74921,0.70012,0.37327,1.81759,1.23254,0.01794,0.000211499,0.000211499,0.000211499
1750,2006.45,0.2329,0.11252,0.00105,0.7911,0.74921,0.70056,0.37596,1.81817,1.23093,0.01796,0.000210666,0.000210666,0.000210666
1751,2007.38,0.24112,0.08905,0.0011,0.79092,0.74921,0.69913,0.3761,1.82561,1.23508,0.01799,0.000209834,0.000209834,0.000209834
1752,2008.3,0.25939,0.11343,0.00146,0.79129,0.74921,0.69913,0.37565,1.82595,1.23679,0.01804,0.000209001,0.000209001,0.000209001
1753,2009.23,0.26398,0.12847,0.00137,0.79124,0.74921,0.69913,0.37591,1.82673,1.2425,0.01808,0.000208168,0.000208168,0.000208168
1754,2010.16,0.22302,0.08831,0.00139,0.79336,0.74921,0.70169,0.37387,1.82821,1.24726,0.0181,0.000207336,0.000207336,0.000207336
1755,2011.09,0.24816,0.1082,0.00129,0.78097,0.76349,0.72946,0.37502,1.82366,1.26558,0.01847,0.000206503,0.000206503,0.000206503
1756,2012.01,0.2809,0.10139,0.00144,0.78056,0.76349,0.7212,0.36856,1.82334,1.26566,0.01847,0.00020567,0.00020567,0.00020567
1757,2012.94,0.3135,0.12817,0.0012,0.7796,0.76349,0.71857,0.37051,1.82482,1.26932,0.01844,0.000204838,0.000204838,0.000204838
1758,2013.87,0.23579,0.10064,0.00113,0.77964,0.76349,0.71865,0.3703,1.82447,1.27162,0.01841,0.000204005,0.000204005,0.000204005
1759,2014.79,0.2305,0.09765,0.00111,0.77941,0.76349,0.72073,0.37051,1.8255,1.27321,0.0184,0.000203172,0.000203172,0.000203172
1760,2015.7,0.26959,0.09189,0.00138,0.77877,0.76349,0.72613,0.37183,1.82995,1.27337,0.01837,0.00020234,0.00020234,0.00020234
1761,2016.62,0.25362,0.08773,0.00212,0.77828,0.76349,0.72622,0.37171,1.8317,1.27435,0.01839,0.000201507,0.000201507,0.000201507
1762,2017.54,0.24547,0.12346,0.00125,0.77765,0.76349,0.7273,0.37215,1.83176,1.27495,0.0184,0.000200674,0.000200674,0.000200674
1763,2018.46,0.23499,0.08389,0.00109,0.77764,0.76349,0.7273,0.37286,1.82725,1.26996,0.01841,0.000199842,0.000199842,0.000199842
1764,2019.37,0.23127,0.09081,0.00122,0.77951,0.76349,0.72945,0.37398,1.82783,1.36467,0.01753,0.000199009,0.000199009,0.000199009
1765,2020.29,0.22495,0.09495,0.00109,0.77963,0.76349,0.73092,0.37633,1.82923,1.35918,0.01753,0.000198176,0.000198176,0.000198176
1766,2021.22,0.22584,0.10418,0.00122,0.76414,0.77287,0.73092,0.3735,1.83114,1.35646,0.01756,0.000197344,0.000197344,0.000197344
1767,2022.13,0.2381,0.08862,0.00118,0.76504,0.77527,0.73092,0.37413,1.83581,1.35932,0.01759,0.000196511,0.000196511,0.000196511
1768,2023.05,0.25406,0.08983,0.00144,0.76741,0.78139,0.73092,0.37566,1.83608,1.35601,0.01759,0.000195678,0.000195678,0.000195678
1769,2023.97,0.24611,0.08884,0.00132,0.77076,0.79127,0.72945,0.37528,1.83403,1.35409,0.01759,0.000194846,0.000194846,0.000194846
1770,2024.91,0.21817,0.09321,0.00111,0.76513,0.79127,0.72606,0.37136,1.83342,1.35371,0.01757,0.000194013,0.000194013,0.000194013
1771,2025.84,0.22184,0.09108,0.00111,0.76507,0.79127,0.72537,0.36941,1.83293,1.35319,0.01755,0.00019318,0.00019318,0.00019318
1772,2026.76,0.26718,0.10171,0.00118,0.76408,0.79127,0.72537,0.37347,1.83201,1.35488,0.01754,0.000192348,0.000192348,0.000192348
1773,2027.71,0.20646,0.09741,0.00123,0.76354,0.79127,0.71956,0.364,1.82782,1.35281,0.01754,0.000191515,0.000191515,0.000191515
1774,2028.66,0.2355,0.086,0.0011,0.74747,0.77698,0.6989,0.36433,1.83085,1.35648,0.01755,0.000190682,0.000190682,0.000190682
1775,2029.59,0.27372,0.14032,0.00154,0.74307,0.77698,0.70088,0.36849,1.82877,1.35765,0.01753,0.00018985,0.00018985,0.00018985
1776,2030.52,0.2914,0.10119,0.00099,0.74069,0.77698,0.6936,0.36118,1.82502,1.35848,0.01752,0.000189017,0.000189017,0.000189017
1777,2031.44,0.25948,0.1005,0.001,0.75253,0.76342,0.68896,0.35854,1.82732,1.36396,0.01753,0.000188184,0.000188184,0.000188184
1778,2032.35,0.28641,0.10609,0.00107,0.74422,0.77698,0.69059,0.35868,1.82727,1.36751,0.01753,0.000187352,0.000187352,0.000187352
1779,2033.28,0.25509,0.11619,0.00101,0.74639,0.77698,0.69309,0.36009,1.83081,1.36996,0.01755,0.000186519,0.000186519,0.000186519
1780,2034.22,0.27118,0.10988,0.00114,0.74367,0.77698,0.69309,0.36539,1.82823,1.37035,0.01754,0.000185686,0.000185686,0.000185686
1781,2035.16,0.25435,0.09311,0.00102,0.74027,0.77698,0.69309,0.36828,1.82565,1.36906,0.01751,0.000184854,0.000184854,0.000184854
1782,2036.08,0.21946,0.07814,0.00114,0.73987,0.77698,0.69454,0.37031,1.82272,1.36833,0.01747,0.000184021,0.000184021,0.000184021
1783,2037.02,0.28656,0.15759,0.00129,0.73922,0.77698,0.68921,0.36429,1.8134,1.38541,0.01724,0.000183188,0.000183188,0.000183188
1784,2037.95,0.25125,0.08308,0.00112,0.738,0.77698,0.69154,0.36508,1.81414,1.3944,0.01724,0.000182356,0.000182356,0.000182356
1785,2038.89,0.24324,0.13295,0.00106,0.7216,0.74921,0.69111,0.36576,1.81463,1.39988,0.01724,0.000181523,0.000181523,0.000181523
1786,2039.84,0.28294,0.12515,0.00139,0.71926,0.74921,0.68918,0.36573,1.81367,1.40754,0.01723,0.00018069,0.00018069,0.00018069
1787,2040.76,0.28854,0.10688,0.00135,0.7239,0.75576,0.69385,0.37269,1.81173,1.4098,0.01722,0.000179858,0.000179858,0.000179858
1788,2041.7,0.25638,0.10744,0.00149,0.72454,0.75696,0.69374,0.37407,1.80692,1.408,0.01723,0.000179025,0.000179025,0.000179025
1789,2042.63,0.26174,0.11627,0.00109,0.72643,0.75952,0.6959,0.37762,1.80538,1.40106,0.01721,0.000178192,0.000178192,0.000178192
1790,2043.56,0.27728,0.141,0.00109,0.73192,0.77079,0.6975,0.37917,1.80115,1.39056,0.0172,0.00017736,0.00017736,0.00017736
1791,2044.49,0.22569,0.09052,0.00122,0.75166,0.79724,0.7249,0.38208,1.80879,1.3743,0.01743,0.000176527,0.000176527,0.000176527
1792,2045.41,0.24164,0.1141,0.00109,0.76235,0.79127,0.73119,0.38405,1.81024,1.36926,0.01746,0.000175694,0.000175694,0.000175694
1793,2046.33,0.23065,0.09537,0.00133,0.78362,0.79127,0.7304,0.38657,1.80754,1.36136,0.01747,0.000174862,0.000174862,0.000174862
